type_name,type_id,lon,lat,temperature_c,precipitation_mm,relative_humidity,wind_speed_ms,solar_radiation
Forest fire,3,123.7136,54.0228,19.75,0.47,62.09,0.31,5.98
Forest fire,3,123.8529,53.9158,19.75,0.47,62.09,0.31,6.61
Forest fire,3,123.683,53.658,19.65,0.32,64.09,0.23,6.61
Forest fire,3,123.8975,53.6357,19.65,0.32,64.09,0.23,6.61
Forest fire,3,123.9646,53.6326,19.65,0.32,64.09,0.23,6.61
Forest fire,3,124.0331,53.6295,19.65,0.32,64.09,0.23,6.21
Forest fire,3,124.0904,53.6456,20.33,0.25,61.94,0.26,6.21
Uncontrolled burn,1,125.3881,53.4325,20.81,0.17,62.31,0.12,6.21
Forest fire,3,124.8527,53.1534,20.43,0.16,63.61,0.23,6.21
Uncontrolled burn,1,124.7547,53.1806,20.43,0.16,63.61,0.23,6.21
Uncontrolled burn,1,123.8417,53.5012,19.65,0.32,64.09,0.23,6.61
Forest fire,3,126.528,53.1793,21.08,0.21,63.52,0.05,6.36
Uncontrolled burn,1,127.1827,53.4697,22.82,0.2,54.99,0.12,6.36
Uncontrolled burn,1,127.259,53.4409,22.89,0.08,53.32,0.19,6.36
Uncontrolled burn,1,131.634,52.5031,21.23,0.27,58.73,0.33,6.87
Uncontrolled burn,1,131.6179,52.4612,21.23,0.27,58.73,0.33,6.87
Forest fire,3,131.4788,52.41,22.31,0.15,59.58,0.28,6.87
Forest fire,3,130.1747,51.4712,21.14,0.6,71.13,2.14,6.32
Forest fire,3,130.3045,51.3769,21.14,0.6,71.13,2.14,6.32
Uncontrolled burn,1,130.0952,51.3258,21.14,0.6,71.13,2.14,6.32
Forest fire,3,130.6754,51.0908,20.55,0.91,68.49,0.13,6.32
Forest fire,3,130.5823,51.0071,20.55,0.91,68.49,0.13,6.32
Forest fire,3,126.8888,54.9405,19.23,0.31,70.46,0.2,6.1
Forest fire,3,112.7945,59.6477,17.02,0.0,56.46,0.37,8.07
Forest fire,3,76.2454,63.6201,18.73,1.2,82.59,0.55,6.65
Natural fire,4,74.8076,61.5001,21.46,0.03,62.59,0.31,6.52
Forest fire,3,74.7647,61.4962,21.46,0.03,62.59,0.31,6.52
Natural fire,4,74.7825,61.4669,21.46,0.03,62.59,0.31,6.52
Forest fire,3,74.7482,61.4243,21.46,0.03,62.59,0.31,6.52
Natural fire,4,74.0186,61.1409,21.54,0.0,59.89,0.39,6.52
Natural fire,4,74.0725,61.1088,21.67,0.0,59.24,0.36,6.52
Natural fire,4,73.5945,60.9671,21.54,0.0,59.89,0.39,7.14
Forest fire,3,73.4314,61.0219,20.98,0.0,62.69,0.44,6.99
Forest fire,3,73.5983,61.0266,21.54,0.0,59.89,0.39,6.99
Forest fire,3,73.6533,60.9623,21.54,0.0,59.89,0.39,7.14
Forest fire,3,66.7049,61.3024,21.17,6.95,78.9,0.34,5.05
Forest fire,3,67.1654,62.0516,20.69,7.57,83.1,1.25,4.98
Forest fire,3,67.1111,62.0775,20.69,7.57,83.1,1.25,4.98
Forest fire,3,67.1253,62.1231,20.69,7.57,83.1,1.25,4.98
Forest fire,3,76.2156,60.8866,21.5,0.0,65.39,0.72,7.07
Forest fire,3,78.0932,60.2047,20.66,0.44,75.15,0.72,6.93
Forest fire,3,78.5272,59.9948,20.59,0.74,77.38,0.93,6.36
Forest fire,3,78.5489,59.9579,20.59,0.74,77.38,0.93,6.36
Forest fire,3,80.4399,59.216,21.42,1.38,73.43,0.44,6.65
Forest fire,3,80.5254,59.2206,21.42,1.38,73.43,0.44,6.65
Forest fire,3,82.3093,58.594,22.33,0.51,66.68,0.68,6.21
Forest fire,3,82.4578,58.4819,22.33,0.51,66.68,0.68,6.21
Forest fire,3,75.0747,59.0813,21.33,0.0,64.35,0.14,7.26
Forest fire,3,72.3182,58.3919,23.02,0.03,59.54,0.28,7.06
Forest fire,3,69.9386,56.562,23.47,0.0,57.38,1.1,7.14
Forest fire,3,63.3249,56.0557,21.88,0.16,58.03,2.87,5.47
Forest fire,3,65.6964,57.8787,23.13,0.01,65.09,2.01,5.5
Forest fire,3,74.3947,53.9947,24.61,0.0,42.03,1.75,7.78
Forest fire,3,81.7481,53.7762,23.52,0.0,47.72,1.88,7.32
Forest fire,3,82.3095,53.5601,23.56,0.0,44.87,2.34,7.44
Forest fire,3,83.4077,53.4753,23.19,0.02,46.64,2.6,7.44
Forest fire,3,83.8763,53.3022,22.73,0.06,49.32,2.7,7.44
Forest fire,3,82.5068,54.7206,23.61,0.06,48.53,1.64,6.93
Forest fire,3,73.441,61.0204,21.54,0.0,59.89,0.39,6.99
Forest fire,3,74.0781,61.1261,21.67,0.0,59.24,0.36,6.52
Forest fire,3,74.7249,61.4181,21.46,0.03,62.59,0.31,6.52
Forest fire,3,76.2106,60.887,21.5,0.0,65.39,0.72,7.07
Forest fire,3,76.285,60.8631,21.5,0.0,65.39,0.72,7.07
Forest fire,3,76.1711,60.8028,21.5,0.0,65.39,0.72,7.07
Forest fire,3,78.133,60.1713,20.66,0.44,75.15,0.72,6.93
Forest fire,3,78.5266,60.0025,20.59,0.74,77.38,0.93,6.93
Forest fire,3,78.6424,60.0044,20.59,0.74,77.38,0.93,6.93
Forest fire,3,78.545,59.9536,20.59,0.74,77.38,0.93,6.36
Forest fire,3,80.4469,59.2154,21.42,1.38,73.43,0.44,6.65
Forest fire,3,80.5336,59.2253,21.42,1.38,73.43,0.44,6.65
Forest fire,3,81.3198,58.7061,21.65,0.93,69.83,0.39,5.45
Forest fire,3,82.3198,58.5957,22.33,0.51,66.68,0.68,6.21
Forest fire,3,83.8575,57.008,21.54,0.55,71.17,1.29,5.16
Forest fire,3,84.5878,56.4151,21.57,1.07,68.74,0.7,5.03
Forest fire,3,88.7136,55.6109,16.2,3.44,72.32,0.99,6.06
Forest fire,3,88.7834,55.6357,16.2,3.44,72.32,0.99,6.06
Forest fire,3,91.1003,59.2506,16.84,0.08,74.33,0.2,6.64
Forest fire,3,94.5919,55.9112,14.03,0.86,72.84,1.35,5.87
Forest fire,3,90.8558,54.1582,16.15,0.11,61.19,2.11,7.25
Forest fire,3,69.5208,60.726,21.29,0.5,74.88,0.55,5.88
Forest fire,3,66.9853,60.8608,21.42,3.73,76.96,0.3,5.89
Forest fire,3,66.7101,61.3243,21.17,6.95,78.9,0.34,5.05
Forest fire,3,66.2489,61.5811,20.68,10.59,80.67,0.18,5.05
Forest fire,3,66.1503,61.583,20.68,10.59,80.67,0.18,5.05
Forest fire,3,66.1042,61.6232,20.68,10.59,80.67,0.18,5.05
Forest fire,3,66.0951,61.5808,20.68,10.59,80.67,0.18,5.05
Forest fire,3,74.7284,61.4976,21.46,0.03,62.59,0.31,6.52
Forest fire,3,69.7271,60.2473,21.07,0.48,71.81,0.43,5.88
Forest fire,3,68.1158,60.146,21.31,0.79,76.47,0.42,5.88
Forest fire,3,68.2117,61.3463,21.01,2.22,79.31,0.5,5.42
Forest fire,3,65.0655,62.2344,19.63,20.19,84.15,0.07,4.89
Forest fire,3,75.8972,61.7026,21.41,0.06,63.87,0.31,6.52
Forest fire,3,76.2112,60.8868,21.5,0.0,65.39,0.72,7.07
Forest fire,3,76.2506,60.8654,21.5,0.0,65.39,0.72,7.07
Forest fire,3,77.0843,60.9401,21.36,0.02,66.29,0.58,7.07
Forest fire,3,78.1281,60.1741,20.66,0.44,75.15,0.72,6.93
Forest fire,3,78.4685,59.9868,20.59,0.74,77.38,0.93,6.36
Forest fire,3,80.4408,59.2155,21.42,1.38,73.43,0.44,6.65
Forest fire,3,80.53,59.2189,21.42,1.38,73.43,0.44,6.65
Uncontrolled burn,1,81.8667,62.1213,19.81,0.3,77.94,0.24,6.89
Uncontrolled burn,1,121.319,63.1232,18.63,0.0,65.11,0.33,5.94
Uncontrolled burn,1,140.7039,58.4506,16.14,0.31,78.63,3.46,6.18
Forest fire,3,136.935,57.1555,14.97,1.22,79.95,0.81,6.21
Forest fire,3,137.3594,57.0145,15.2,0.84,79.05,2.1,6.21
Forest fire,3,139.4589,50.6028,15.62,0.11,69.42,0.38,7.31
Forest fire,3,139.8715,49.6357,12.52,0.19,82.21,1.0,6.66
Forest fire,3,138.4825,49.94,16.73,0.28,75.73,0.33,6.66
Forest fire,3,131.2184,54.4622,19.06,0.09,63.73,0.17,6.34
Forest fire,3,131.2113,54.7561,16.81,0.22,67.61,0.29,6.34
Forest fire,3,130.9727,55.0348,16.81,0.22,67.61,0.29,6.92
Forest fire,3,130.3974,54.7249,19.88,0.02,64.28,0.17,6.34
Forest fire,3,130.062,54.7608,19.58,0.02,63.49,0.12,6.34
Forest fire,3,129.9571,55.0538,19.58,0.02,63.49,0.12,5.89
Forest fire,3,129.6843,55.2664,17.22,0.09,68.4,0.11,5.89
Forest fire,3,129.6252,55.372,17.22,0.09,68.4,0.11,5.89
Forest fire,3,129.2934,55.2161,20.43,0.02,63.38,0.1,5.89
Forest fire,3,129.3282,55.0356,20.43,0.02,63.38,0.1,5.89
Forest fire,3,122.6582,54.9585,16.98,0.69,71.36,0.33,5.98
Forest fire,3,126.472,55.9999,17.22,1.05,70.0,0.4,5.72
Forest fire,3,127.4187,57.0917,14.88,1.73,73.67,1.03,6.15
Forest fire,3,128.854,55.6881,18.05,0.18,69.24,0.11,5.89
Forest fire,3,132.2729,55.5053,14.54,0.85,74.45,0.45,6.46
Forest fire,3,132.589,55.6144,14.54,0.85,74.45,0.45,6.46
Forest fire,3,132.678,55.6293,14.54,0.85,74.45,0.45,6.46
Forest fire,3,132.8683,55.274,14.13,0.97,78.34,0.38,6.46
Forest fire,3,132.5279,55.047,15.83,0.58,70.21,0.33,6.46
Forest fire,3,132.2889,54.9673,15.83,0.58,70.21,0.33,6.76
Forest fire,3,132.1268,54.6591,18.93,0.24,63.72,0.2,6.76
Forest fire,3,134.0374,55.0086,17.66,0.72,70.94,0.32,6.25
Forest fire,3,133.7808,55.2438,17.66,0.72,70.94,0.32,6.46
Forest fire,3,134.6854,54.691,20.09,0.78,64.98,0.26,6.96
Forest fire,3,134.18,56.0001,13.99,1.8,81.91,0.25,6.02
Forest fire,3,133.2801,58.3988,17.5,0.77,74.62,0.16,6.25
Forest fire,3,134.7845,58.6025,17.28,0.37,73.34,0.18,6.15
Forest fire,3,135.8189,59.0482,17.0,0.25,73.52,0.18,6.82
Forest fire,3,143.2302,62.7575,12.62,2.26,80.37,2.41,5.68
Forest fire,3,135.5054,49.9463,20.8,0.44,70.85,0.38,6.62
Forest fire,3,126.8903,56.5067,15.96,1.5,73.87,0.78,5.83
Forest fire,3,122.7008,54.9631,16.98,0.69,71.36,0.33,5.98
Forest fire,3,123.7304,54.0289,19.75,0.47,62.09,0.31,5.98
Forest fire,3,90.5225,57.1913,17.22,0.27,73.78,0.64,6.88
Natural fire,4,92.3684,58.1443,15.85,0.04,71.93,0.32,7.15
Forest fire,3,96.2587,60.4376,13.96,0.14,73.53,0.24,5.42
Forest fire,3,96.2183,60.4583,13.96,0.14,73.53,0.24,5.42
Forest fire,3,72.1076,61.5385,19.77,0.07,73.03,0.89,6.99
Forest fire,3,71.6299,61.42,19.77,0.07,73.03,0.89,6.62
Forest fire,3,71.3347,60.2947,20.24,0.11,70.48,0.14,6.42
Forest fire,3,74.087,61.1318,21.67,0.0,59.24,0.36,6.52
Forest fire,3,74.733,61.3734,21.46,0.03,62.59,0.31,6.52
Forest fire,3,74.7088,61.4222,21.46,0.03,62.59,0.31,6.52
Natural fire,4,74.7428,61.4999,21.46,0.03,62.59,0.31,6.52
Natural fire,4,74.4219,61.6161,21.39,0.02,61.65,0.43,6.52
Natural fire,4,75.8155,61.6913,21.41,0.06,63.87,0.31,6.52
Forest fire,3,81.9513,62.4738,19.5,0.12,76.39,0.24,6.89
Forest fire,3,81.8579,62.112,19.81,0.3,77.94,0.24,6.89
Forest fire,3,75.4943,62.5003,19.58,0.19,75.01,0.64,6.8
Forest fire,3,76.2329,60.8823,21.5,0.0,65.39,0.72,7.07
Forest fire,3,76.1687,60.8291,21.5,0.0,65.39,0.72,7.07
Forest fire,3,77.7366,60.5131,20.98,0.1,70.88,0.9,7.07
Forest fire,3,77.7607,60.4969,20.98,0.1,70.88,0.9,7.07
Forest fire,3,77.7218,60.5968,20.98,0.1,70.88,0.9,7.07
Forest fire,3,78.7575,60.8724,20.69,0.1,72.24,0.48,6.93
Forest fire,3,78.094,60.2137,20.66,0.44,75.15,0.72,6.93
Forest fire,3,78.1119,60.1758,20.66,0.44,75.15,0.72,6.93
Forest fire,3,78.5603,60.0125,20.59,0.74,77.38,0.93,6.93
Forest fire,3,70.3899,61.2032,20.17,0.29,75.69,0.9,6.62
Forest fire,3,69.4831,60.754,21.32,0.48,75.6,1.21,5.88
Forest fire,3,80.4027,59.2041,21.42,1.38,73.43,0.44,6.65
Forest fire,3,80.4476,59.2263,21.42,1.38,73.43,0.44,6.65
Forest fire,3,80.4887,59.19,21.42,1.38,73.43,0.44,6.65
Forest fire,3,80.5198,59.2371,21.42,1.38,73.43,0.44,6.65
Forest fire,3,80.8518,59.0951,21.42,1.38,73.43,0.44,6.65
Forest fire,3,83.4902,57.8981,21.84,0.38,68.68,0.54,5.16
Forest fire,3,92.3874,58.1604,15.85,0.04,71.93,0.32,7.15
Forest fire,3,90.511,57.1858,17.22,0.27,73.78,0.64,6.88
Uncontrolled burn,1,83.5231,54.6002,22.2,0.26,51.45,1.55,6.93
Natural fire,4,124.0413,53.6227,20.53,0.19,52.59,0.16,6.18
Forest fire,3,124.101,53.632,21.46,0.06,50.15,0.22,6.18
Forest fire,3,123.8545,53.4992,20.53,0.19,52.59,0.16,6.7
Forest fire,3,124.6765,53.384,21.46,0.06,50.15,0.22,6.18
Natural fire,4,125.4046,53.4309,21.71,0.05,53.29,0.2,6.18
Natural fire,4,125.6822,53.3607,21.71,0.05,53.29,0.2,6.18
Forest fire,3,140.2409,58.911,14.24,0.02,75.03,0.84,7.91
Forest fire,3,135.7958,59.0469,16.16,0.19,73.93,0.14,7.04
Forest fire,3,134.7637,59.3043,16.61,0.21,71.83,0.12,7.04
Forest fire,3,142.2169,59.6574,15.27,0.02,76.71,0.82,7.43
Forest fire,3,142.8876,59.6487,14.6,0.02,77.98,1.13,7.43
Forest fire,3,142.8891,59.6848,14.6,0.02,77.98,1.13,7.43
Forest fire,3,142.7026,60.0752,14.7,0.02,74.79,0.87,6.17
Forest fire,3,141.5511,60.2432,13.81,0.04,74.93,0.64,6.07
Forest fire,3,141.55,60.2799,11.17,0.04,77.26,2.03,6.07
Forest fire,3,139.1456,60.4506,10.67,0.19,79.35,2.05,6.52
Forest fire,3,140.1423,60.6478,11.19,0.09,77.52,1.62,6.07
Forest fire,3,136.6637,63.1282,9.12,0.02,68.7,0.5,6.79
Forest fire,3,137.9381,63.5749,2.52,0.24,79.1,2.25,6.79
Forest fire,3,137.6631,63.7105,4.13,0.08,75.44,1.03,6.79
Forest fire,3,129.3684,61.713,17.38,0.5,64.76,0.49,6.6
Forest fire,3,128.7372,61.5564,16.72,1.07,68.87,0.31,6.6
Forest fire,3,128.2757,58.106,15.0,1.23,75.88,1.04,5.02
Forest fire,3,130.2139,58.2198,13.91,1.68,79.04,2.06,5.17
Forest fire,3,126.9019,57.1658,14.81,1.37,72.66,0.99,5.09
Forest fire,3,124.3615,55.8805,17.42,0.45,60.31,0.54,5.96
Forest fire,3,121.3141,63.1169,15.95,0.49,74.2,0.23,7.06
Forest fire,3,118.2293,56.7924,11.02,2.28,79.22,0.52,5.62
Forest fire,3,120.1613,54.546,16.59,0.58,63.0,0.37,6.5
Forest fire,3,123.2268,53.5859,19.73,0.33,55.71,0.05,6.7
Forest fire,3,64.8172,65.1668,8.32,0.02,74.83,2.13,7.39
Forest fire,3,83.5163,62.4161,19.96,0.7,74.34,0.58,5.5
Forest fire,3,78.5809,60.0305,21.68,0.0,66.63,0.78,6.59
Forest fire,3,92.3966,58.1518,17.84,0.0,63.07,0.37,7.64
Forest fire,3,95.1427,58.8647,16.8,0.03,62.94,0.38,7.15
Forest fire,3,106.5478,58.0336,15.22,0.36,74.51,0.09,4.91
Forest fire,3,93.8466,51.9363,13.0,0.5,59.48,0.87,5.96
Forest fire,3,92.9644,51.6247,15.02,0.28,50.71,1.37,5.96
Natural fire,4,141.5447,60.2632,11.17,0.04,77.26,2.03,6.07
Forest fire,3,144.8252,59.9047,14.66,0.24,73.32,1.16,7.72
Forest fire,3,141.0486,58.956,15.98,0.0,74.64,1.27,7.91
Forest fire,3,140.8368,58.4175,14.65,0.0,74.21,5.25,7.91
Natural fire,4,65.5496,64.0788,11.3,0.03,72.44,1.27,6.47
Forest fire,3,66.6674,66.4661,6.32,0.02,75.9,3.74,5.95
Natural fire,4,66.669,66.679,6.32,0.02,75.9,3.74,5.95
Forest fire,3,74.1387,61.1161,19.6,1.27,77.4,0.24,3.5
Forest fire,3,76.247,60.8772,20.72,0.52,71.48,1.12,5.47
Forest fire,3,76.7513,60.8405,20.86,0.26,70.91,0.88,5.47
Forest fire,3,72.6329,54.7412,24.8,0.0,48.77,0.96,6.74
Forest fire,3,137.6949,63.715,4.13,0.08,75.44,1.03,6.79
Forest fire,3,136.6902,63.1364,9.12,0.02,68.7,0.5,6.79
Forest fire,3,136.6632,63.1115,9.12,0.02,68.7,0.5,6.79
Forest fire,3,136.7145,60.7728,10.99,0.73,78.58,2.15,6.3
Forest fire,3,139.0877,60.4519,10.67,0.19,79.35,2.05,6.52
Forest fire,3,139.1833,60.453,10.67,0.19,79.35,2.05,6.52
Forest fire,3,140.1568,60.6494,11.19,0.09,77.52,1.62,6.07
Forest fire,3,140.2196,60.5724,11.19,0.09,77.52,1.62,6.07
Forest fire,3,141.5413,60.2629,11.17,0.04,77.26,2.03,6.07
Forest fire,3,140.2326,58.9323,14.24,0.02,75.03,0.84,7.91
Natural fire,4,140.2395,58.9105,14.24,0.02,75.03,0.84,7.91
Natural fire,4,140.6311,58.5991,14.65,0.0,74.21,5.25,7.91
Natural fire,4,140.6588,58.6267,14.65,0.0,74.21,5.25,7.91
Natural fire,4,136.6542,57.4834,16.21,0.11,75.59,0.44,7.12
Natural fire,4,136.2625,57.6233,16.86,0.3,76.45,0.13,7.12
Natural fire,4,135.496,57.3486,17.24,0.47,77.34,0.12,6.8
Natural fire,4,135.9039,57.3065,17.24,0.47,77.34,0.12,6.8
Natural fire,4,135.6366,51.7788,20.71,0.23,60.89,0.54,6.88
Natural fire,4,135.1507,53.0627,16.05,2.03,66.08,1.31,6.49
Natural fire,4,134.7415,52.8979,16.05,2.03,66.08,1.31,5.9
Natural fire,4,135.1873,53.9137,17.31,1.44,68.92,0.87,6.49
Natural fire,4,135.0178,54.9482,18.75,0.19,72.53,0.57,6.95
Natural fire,4,133.7414,53.8584,20.24,0.85,64.85,0.26,6.79
Natural fire,4,133.532,53.8471,20.24,0.85,64.85,0.26,6.79
Natural fire,4,132.524,54.2899,19.42,0.52,66.54,0.24,6.9
Forest fire,3,130.7169,53.937,19.59,0.51,63.2,0.18,6.49
Natural fire,4,130.1005,54.7483,20.27,0.16,65.79,0.16,6.22
Forest fire,3,130.117,54.7704,18.81,0.22,68.72,0.15,6.22
Forest fire,3,130.043,54.758,18.81,0.22,68.72,0.15,6.22
Forest fire,3,129.676,55.267,16.3,0.29,73.37,0.12,5.21
Forest fire,3,129.7021,55.2895,15.48,0.33,72.75,0.45,5.21
Natural fire,4,122.7325,55.2891,18.93,0.25,59.06,0.35,6.09
Forest fire,3,122.714,54.9563,18.18,0.32,57.84,0.27,6.47
Natural fire,4,123.8515,53.5035,20.53,0.19,52.59,0.16,6.7
Forest fire,3,123.6403,53.6356,20.53,0.19,52.59,0.16,6.7
Forest fire,3,124.9923,53.7646,21.3,0.16,49.43,0.25,6.18
Forest fire,3,125.4063,53.4539,21.71,0.05,53.29,0.2,6.18
Forest fire,3,125.4189,53.4407,21.71,0.05,53.29,0.2,6.18
Forest fire,3,125.39,53.4154,21.71,0.05,53.29,0.2,6.18
Forest fire,3,127.2095,53.4375,22.76,0.16,53.0,0.19,5.91
Forest fire,3,127.3928,53.4734,22.76,0.16,53.0,0.19,5.91
Forest fire,3,127.4525,54.2296,20.86,0.28,59.71,0.46,6.13
Forest fire,3,126.7833,54.3871,20.16,0.09,59.79,0.41,6.13
Forest fire,3,126.2888,54.294,19.33,0.22,60.42,0.34,6.13
Forest fire,3,133.1041,51.9376,18.57,0.68,59.11,0.34,6.38
Forest fire,3,132.1813,51.0538,17.94,1.22,77.7,0.18,6.38
Natural fire,4,134.3217,49.9942,17.79,0.47,68.74,0.98,6.87
Forest fire,3,130.0673,49.4051,20.89,1.18,66.29,0.45,5.31
Forest fire,3,136.9516,49.5841,19.5,0.67,84.56,0.79,7.15
Forest fire,3,132.9131,55.9478,13.94,0.86,77.54,0.38,5.78
Forest fire,3,132.5447,55.0474,15.82,0.66,72.09,0.37,5.78
Forest fire,3,129.2603,57.7473,15.76,0.89,70.66,1.54,5.12
Forest fire,3,134.0314,58.7214,17.2,0.62,76.63,0.13,7.09
Forest fire,3,134.7913,59.3124,16.61,0.21,71.83,0.12,7.04
Forest fire,3,129.382,61.7104,17.38,0.5,64.76,0.49,6.6
Forest fire,3,131.9021,49.0084,18.19,0.73,74.02,0.15,5.31
Forest fire,3,30.8769,69.4533,8.57,0.0,73.2,1.57,7.73
Forest fire,3,30.189,68.6639,8.68,0.01,72.42,0.59,7.75
Forest fire,3,31.5926,68.5966,8.4,0.0,71.49,0.58,7.75
Forest fire,3,33.4148,68.673,7.94,0.0,70.9,0.45,7.9
Forest fire,3,34.8839,68.8958,6.24,0.0,75.69,2.14,7.87
Forest fire,3,45.8567,54.4462,11.82,3.34,77.02,3.29,4.13
Forest fire,3,42.7813,54.087,12.2,7.21,73.27,3.33,4.26
Forest fire,3,125.4937,55.4194,18.68,0.18,61.26,0.44,5.96
Forest fire,3,106.5548,58.0323,15.22,0.36,74.51,0.09,4.91
Forest fire,3,80.0039,53.6901,24.08,0.09,43.74,1.78,6.72
Forest fire,3,140.1607,60.6553,4.95,0.12,68.84,1.01,5.51
Forest fire,3,140.2513,60.5766,4.95,0.12,68.84,1.01,5.51
Forest fire,3,140.2088,60.5685,4.95,0.12,68.84,1.01,5.51
Forest fire,3,141.5421,60.2873,4.69,0.22,67.55,1.18,5.51
Forest fire,3,142.7784,59.6929,8.42,1.68,76.45,0.51,6.23
Forest fire,3,142.8901,59.7066,7.92,2.28,74.95,0.81,6.23
Forest fire,3,142.9252,59.6423,7.92,2.28,74.95,0.81,6.23
Forest fire,3,139.8157,59.5,8.29,0.16,70.47,0.26,7.91
Forest fire,3,140.2673,58.9016,9.72,0.14,71.24,0.56,7.22
Forest fire,3,140.6484,58.6252,11.0,0.11,74.48,2.86,7.22
Forest fire,3,140.7824,58.4507,11.0,0.11,74.48,2.86,7.22
Forest fire,3,140.7625,58.4132,11.0,0.11,74.48,2.86,7.22
Forest fire,3,134.7026,54.7154,17.52,2.59,82.52,0.26,4.01
Forest fire,3,132.1209,54.6501,16.46,1.15,74.85,0.16,4.79
Uncontrolled burn,1,132.5186,54.2898,17.21,1.5,75.99,0.06,4.79
Uncontrolled burn,1,133.7247,53.8621,17.25,3.3,84.12,0.07,5.3
Forest fire,3,140.0266,50.5947,18.1,0.34,82.67,0.96,4.74
Forest fire,3,140.4119,50.963,14.97,0.29,86.65,2.09,4.74
Forest fire,3,143.4755,49.8196,17.16,0.0,80.19,0.96,7.36
Forest fire,3,138.1386,49.2027,16.04,1.14,81.35,0.0,6.63
Forest fire,3,139.8228,59.4933,8.29,0.16,70.47,0.26,7.91
Forest fire,3,136.2653,57.6112,14.56,0.17,72.08,0.12,7.18
Forest fire,3,136.2722,57.6219,14.56,0.17,72.08,0.12,7.18
Forest fire,3,136.9531,57.1497,12.89,0.24,77.34,0.8,7.18
Forest fire,3,135.4856,57.3456,14.69,0.25,72.43,0.11,6.81
Forest fire,3,136.6317,56.0593,14.16,0.19,80.34,1.25,5.56
Forest fire,3,135.0409,54.9388,17.17,1.72,76.96,0.48,4.01
Forest fire,3,135.1404,51.3571,17.29,1.47,76.14,0.66,5.48
Forest fire,3,129.1585,55.5838,14.22,0.26,77.17,0.2,6.39
Forest fire,3,128.794,55.533,15.23,0.18,76.81,0.1,6.39
Forest fire,3,129.2502,57.739,13.02,1.38,73.28,1.95,6.99
Forest fire,3,129.2634,57.7464,13.02,1.38,73.28,1.95,6.99
Forest fire,3,126.1864,58.4662,12.42,0.7,76.04,1.76,7.93
Forest fire,3,123.3112,57.4129,13.59,3.95,83.71,1.66,6.22
Forest fire,3,121.9093,57.831,14.46,3.95,82.82,1.02,5.39
Forest fire,3,121.8416,57.7752,14.46,3.95,82.82,1.02,5.39
Forest fire,3,122.0385,55.224,15.6,2.77,74.47,0.27,5.26
Forest fire,3,123.2882,55.096,15.89,3.12,72.53,0.19,5.26
Forest fire,3,124.3382,55.0765,16.36,2.42,73.17,0.27,5.22
Forest fire,3,124.751,54.809,16.45,1.77,74.14,0.22,4.77
Forest fire,3,124.0319,54.2649,17.13,3.87,68.68,0.2,4.77
Forest fire,3,123.9799,54.2346,19.06,5.2,62.83,0.17,5.1
Forest fire,3,123.7831,54.28,17.13,3.87,68.68,0.2,5.1
Forest fire,3,123.6286,54.3372,17.13,3.87,68.68,0.2,5.1
Forest fire,3,123.4522,54.2983,17.13,3.87,68.68,0.2,5.1
Forest fire,3,123.7366,54.0806,19.06,5.2,62.83,0.17,5.1
Forest fire,3,123.7169,54.0212,19.06,5.2,62.83,0.17,5.1
Forest fire,3,123.8562,53.9219,19.06,5.2,62.83,0.17,5.74
Forest fire,3,124.0303,53.9211,19.06,5.2,62.83,0.17,5.29
Forest fire,3,123.6447,53.6348,19.54,7.28,60.2,0.19,5.74
Forest fire,3,123.8579,53.495,19.54,7.28,60.2,0.19,5.74
Forest fire,3,124.2724,53.627,19.79,6.64,58.92,0.24,5.29
Forest fire,3,124.2908,53.6337,19.79,6.64,58.92,0.24,5.29
Forest fire,3,124.4321,53.8742,18.53,4.9,65.57,0.14,5.29
Forest fire,3,124.5627,53.8555,18.53,4.9,65.57,0.14,5.29
Forest fire,3,125.4001,53.4292,19.75,1.67,60.91,0.14,5.29
Forest fire,3,127.359,53.5026,21.49,0.36,56.34,0.15,5.44
Forest fire,3,127.2262,53.4275,21.49,0.36,56.34,0.15,5.44
Forest fire,3,126.2886,54.2882,17.35,1.35,70.65,0.13,5.06
Forest fire,3,126.3117,54.3033,17.35,1.35,70.65,0.13,5.06
Forest fire,3,124.983,53.7666,19.0,3.41,63.11,0.1,5.29
Forest fire,3,124.9998,53.7547,19.0,3.41,63.11,0.1,5.29
Forest fire,3,123.4783,53.5011,19.54,7.28,60.2,0.19,5.74
Forest fire,3,123.2474,53.5819,19.36,7.3,62.54,0.08,5.74
Forest fire,3,122.9538,53.4998,19.36,7.3,62.54,0.08,5.74
Forest fire,3,122.7275,53.8256,18.48,4.29,62.89,0.17,5.74
Forest fire,3,122.4311,53.5269,19.4,6.93,61.4,0.1,5.74
Forest fire,3,122.5385,54.0065,18.48,4.29,62.89,0.17,5.1
Forest fire,3,123.0649,53.8932,19.12,4.6,62.37,0.21,5.74
Forest fire,3,122.7671,54.2758,16.16,3.52,69.56,0.19,5.1
Forest fire,3,121.8564,53.9129,18.48,3.3,60.81,0.2,5.24
Forest fire,3,127.095,62.2936,11.24,0.0,63.17,0.16,7.53
Forest fire,3,137.9699,63.5764,-0.89,0.18,73.7,2.05,6.18
Forest fire,3,136.7516,60.7802,5.04,0.01,67.38,1.77,8.11
Forest fire,3,139.186,60.1852,6.85,0.12,69.24,0.36,7.29
Forest fire,3,140.2419,60.5736,4.95,0.12,68.84,1.01,5.51
